sequence_id,length,solver,seed,num_variables,qubo_energy,vienna_energy,energy_gap,base_pair_f1,found_ground_state,was_repaired,attribution,runtime_seconds
syn_20_002,20,local_search,42,18,-4.0,-4.0,0.0,1.0,True,False,no failure: all gates passed,0.30456366715952754
syn_20_002,20,local_search,43,18,-4.0,-4.0,0.0,1.0,True,False,no failure: all gates passed,0.3044283748604357
syn_20_002,20,local_search,44,18,-4.0,-4.0,0.0,1.0,True,False,no failure: all gates passed,0.29942158283665776
syn_20_002,20,simulated_annealing,42,18,-3.9999999999997726,-4.0,0.0,1.0,True,False,no failure: all gates passed,0.06844066688790917
syn_20_002,20,simulated_annealing,43,18,-3.9999999999997726,-4.0,0.0,1.0,True,False,no failure: all gates passed,0.06800908409059048
syn_20_002,20,simulated_annealing,44,18,-3.9999999999997726,-4.0,0.0,1.0,True,False,no failure: all gates passed,0.06871037511155009
syn_20_002,20,tabu,42,18,-4.0,-4.0,0.0,1.0,True,False,no failure: all gates passed,10.50840008398518
syn_20_002,20,tabu,43,18,-4.0,-4.0,0.0,1.0,True,False,no failure: all gates passed,10.507761165965348
syn_20_002,20,tabu,44,18,-4.0,-4.0,0.0,1.0,True,False,no failure: all gates passed,10.507527125068009
syn_20_002,20,path_integral_sqa,42,18,-3.9999999999997726,-4.0,0.0,1.0,True,False,no failure: all gates passed,2.875767624936998
syn_20_002,20,path_integral_sqa,43,18,-3.9999999999997726,-4.0,0.0,1.0,True,False,no failure: all gates passed,2.886146916076541
syn_20_002,20,path_integral_sqa,44,18,-3.9999999999997726,-4.0,0.0,1.0,True,False,no failure: all gates passed,2.884037250187248
syn_20_003,20,random,42,17,48.900000000000006,0.5,5.5,0.0,False,True,optimizer: the solver did not reach the QUBO ground state,0.007006084080785513
syn_20_003,20,random,43,17,17.0,0.5,5.5,0.0,False,True,optimizer: the solver did not reach the QUBO ground state,0.0066697499714791775
syn_20_003,20,random,44,17,51.800000000000004,2.200000047683716,7.200000047683716,0.0,False,True,optimizer: the solver did not reach the QUBO ground state,0.006607375107705593
syn_20_003,20,greedy,42,17,-3.7,-5.0,0.0,1.0,True,False,no failure: all gates passed,0.002850916236639023
syn_20_003,20,greedy,43,17,-3.7,-5.0,0.0,1.0,True,False,no failure: all gates passed,0.002758875023573637
syn_20_003,20,greedy,44,17,-3.7,-5.0,0.0,1.0,True,False,no failure: all gates passed,0.002708583138883114
syn_20_003,20,local_search,42,17,-3.7,-5.0,0.0,1.0,True,False,no failure: all gates passed,0.29283791594207287
syn_20_003,20,local_search,43,17,-3.7,-5.0,0.0,1.0,True,False,no failure: all gates passed,0.29505904112011194
syn_20_003,20,local_search,44,17,-3.7,-5.0,0.0,1.0,True,False,no failure: all gates passed,0.2805707501247525
syn_20_003,20,simulated_annealing,42,17,-3.699999999996237,-5.0,0.0,1.0,True,False,no failure: all gates passed,0.06513524986803532
syn_20_003,20,simulated_annealing,43,17,-3.699999999996237,-5.0,0.0,1.0,True,False,no failure: all gates passed,0.06569404201582074
syn_20_003,20,simulated_annealing,44,17,-3.699999999996237,-5.0,0.0,1.0,True,False,no failure: all gates passed,0.06531045818701386
syn_20_003,20,tabu,42,17,-3.7,-5.0,0.0,1.0,True,False,no failure: all gates passed,10.506337833125144
syn_20_003,20,tabu,43,17,-3.7,-5.0,0.0,1.0,True,False,no failure: all gates passed,10.505777124781162
syn_20_003,20,tabu,44,17,-3.7,-5.0,0.0,1.0,True,False,no failure: all gates passed,10.505773958284408
syn_20_003,20,path_integral_sqa,42,17,-3.699999999996237,-5.0,0.0,1.0,True,False,no failure: all gates passed,2.649410208221525
syn_20_003,20,path_integral_sqa,43,17,-3.699999999996237,-5.0,0.0,1.0,True,False,no failure: all gates passed,2.631984249688685
syn_20_003,20,path_integral_sqa,44,17,-3.699999999996237,-5.0,0.0,1.0,True,False,no failure: all gates passed,2.6252220002934337
syn_20_004,20,random,42,5,-2.1999999999999993,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.0016667922027409077
syn_20_004,20,random,43,5,-2.1999999999999993,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.0015423749573528767
syn_20_004,20,random,44,5,-2.1999999999999993,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.0015323329716920853
syn_20_004,20,greedy,42,5,-2.1999999999999993,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.00037558330222964287
syn_20_004,20,greedy,43,5,-2.1999999999999993,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.00036466633901000023
syn_20_004,20,greedy,44,5,-2.1999999999999993,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.0003592907451093197
syn_20_004,20,local_search,42,5,-2.1999999999999993,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.008892042096704245
syn_20_004,20,local_search,43,5,-2.1999999999999993,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.0086755002848804
syn_20_004,20,local_search,44,5,-2.1999999999999993,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.008623333182185888
syn_20_004,20,simulated_annealing,42,5,-2.1999999999999815,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.022224292159080505
syn_20_004,20,simulated_annealing,43,5,-2.1999999999999815,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.022516958881169558
syn_20_004,20,simulated_annealing,44,5,-2.1999999999999815,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.022239041980355978
syn_20_004,20,tabu,42,5,-2.1999999999999993,-3.5,0.0,1.0,True,False,no failure: all gates passed,10.50235466612503
syn_20_004,20,tabu,43,5,-2.1999999999999993,-3.5,0.0,1.0,True,False,no failure: all gates passed,10.502761750016361
syn_20_004,20,tabu,44,5,-2.1999999999999993,-3.5,0.0,1.0,True,False,no failure: all gates passed,10.502809832803905
syn_20_004,20,path_integral_sqa,42,5,-2.1999999999999815,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.3141693747602403
syn_20_004,20,path_integral_sqa,43,5,-2.1999999999999815,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.3126449999399483
syn_20_004,20,path_integral_sqa,44,5,-2.1999999999999815,-3.5,0.0,1.0,True,False,no failure: all gates passed,0.3137463750317693
syn_25_000,25,random,42,20,74.69999999999999,-3.9000000953674316,0.0,1.0,False,True,energy model: the reference structure is not the QUBO ground state,0.019180208910256624
syn_25_000,25,random,43,20,73.0,-3.9000000953674316,0.0,1.0,False,True,energy model: the reference structure is not the QUBO ground state,0.018235541880130768
syn_25_000,25,random,44,20,87.7,4.699999809265137,8.599999904632568,0.0,False,True,energy model: the reference structure is not the QUBO ground state,0.01805154187604785
syn_25_000,25,greedy,42,20,-3.3000000000000007,-3.9000000953674316,0.0,1.0,False,False,energy model: the reference structure is not the QUBO ground state,0.013872832991182804
syn_25_000,25,greedy,43,20,-3.3000000000000007,-3.9000000953674316,0.0,1.0,False,False,energy model: the reference structure is not the QUBO ground state,0.014037749730050564
syn_25_000,25,greedy,44,20,-3.3000000000000007,-3.9000000953674316,0.0,1.0,False,False,energy model: the reference structure is not the QUBO ground state,0.014067166950553656
syn_25_000,25,local_search,42,20,-4.0,-3.700000047683716,0.20000004768371582,0.8333333333333333,True,False,energy model: the reference structure is not the QUBO ground state,0.46275499975308776
syn_25_000,25,local_search,43,20,-4.0,-3.700000047683716,0.20000004768371582,0.8333333333333333,True,False,energy model: the reference structure is not the QUBO ground state,0.46193424984812737
syn_25_000,25,local_search,44,20,-4.0,-3.700000047683716,0.20000004768371582,0.8333333333333333,True,False,energy model: the reference structure is not the QUBO ground state,0.45998316584154963
syn_25_000,25,simulated_annealing,42,20,-3.9999999999957936,-3.700000047683716,0.20000004768371582,0.8333333333333333,True,False,energy model: the reference structure is not the QUBO ground state,0.08292537508532405
syn_25_000,25,simulated_annealing,43,20,-3.9999999999957936,-3.700000047683716,0.20000004768371582,0.8333333333333333,True,False,energy model: the reference structure is not the QUBO ground state,0.08258274989202619
syn_25_000,25,simulated_annealing,44,20,-3.9999999999957936,-3.700000047683716,0.20000004768371582,0.8333333333333333,True,False,energy model: the reference structure is not the QUBO ground state,0.08252337481826544
syn_25_000,25,tabu,42,20,-4.0,-3.700000047683716,0.20000004768371582,0.8333333333333333,True,False,energy model: the reference structure is not the QUBO ground state,10.517720749601722
syn_25_000,25,tabu,43,20,-4.0,-3.700000047683716,0.20000004768371582,0.8333333333333333,True,False,energy model: the reference structure is not the QUBO ground state,10.51718325028196
syn_25_000,25,tabu,44,20,-4.0,-3.700000047683716,0.20000004768371582,0.8333333333333333,True,False,energy model: the reference structure is not the QUBO ground state,10.517267290968448
syn_25_000,25,path_integral_sqa,42,20,-3.9999999999957936,-3.700000047683716,0.20000004768371582,0.8333333333333333,True,False,energy model: the reference structure is not the QUBO ground state,3.504467540886253
syn_25_000,25,path_integral_sqa,43,20,-3.9999999999957936,-3.700000047683716,0.20000004768371582,0.8333333333333333,True,False,energy model: the reference structure is not the QUBO ground state,3.536028000060469
syn_25_000,25,path_integral_sqa,44,20,-3.9999999999957936,-3.700000047683716,0.20000004768371582,0.8333333333333333,True,False,energy model: the reference structure is not the QUBO ground state,3.5255943331867456
syn_25_001,25,random,42,17,35.39999999999999,-0.4000000059604645,3.900000184774399,0.0,False,True,optimizer: the solver did not reach the QUBO ground state,0.007465416099876165
syn_25_001,25,random,43,17,12.799999999999999,-0.4000000059604645,3.900000184774399,0.0,False,True,optimizer: the solver did not reach the QUBO ground state,0.007414832711219788
syn_25_001,25,random,44,17,17.099999999999998,2.700000047683716,7.000000238418579,0.0,False,True,optimizer: the solver did not reach the QUBO ground state,0.0073412503115832806
syn_25_001,25,greedy,42,17,-4.1,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,0.003400624729692936
syn_25_001,25,greedy,43,17,-4.1,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,0.003321208991110325
syn_25_001,25,greedy,44,17,-4.1,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,0.003342708107084036
syn_25_001,25,local_search,42,17,-4.1,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,0.2333915838971734
syn_25_001,25,local_search,43,17,-4.1,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,0.23338408302515745
syn_25_001,25,local_search,44,17,-4.1,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,0.22480195807293057
syn_25_001,25,simulated_annealing,42,17,-4.099999999998374,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,0.06530091725289822
syn_25_001,25,simulated_annealing,43,17,-4.099999999998374,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,0.06456795893609524
syn_25_001,25,simulated_annealing,44,17,-4.099999999998374,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,0.06426825001835823
syn_25_001,25,tabu,42,17,-4.1,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,10.507478666957468
syn_25_001,25,tabu,43,17,-4.1,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,10.506830959115177
syn_25_001,25,tabu,44,17,-4.1,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,10.506652625277638
syn_25_001,25,path_integral_sqa,42,17,-4.099999999998374,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,2.6144908340647817
syn_25_001,25,path_integral_sqa,43,17,-4.099999999998374,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,2.616250750143081
syn_25_001,25,path_integral_sqa,44,17,-4.099999999998374,-4.300000190734863,0.0,1.0,True,False,no failure: all gates passed,2.6563717499375343
syn_25_002,25,random,42,14,18.700000000000003,0.8999999761581421,4.9999998807907104,0.0,False,True,optimizer: the solver did not reach the QUBO ground state,0.004080167040228844
syn_25_002,25,random,43,14,2.5,2.200000047683716,6.299999952316284,0.0,False,False,optimizer: the solver did not reach the QUBO ground state,0.0038857082836329937
syn_25_002,25,random,44,14,1.0,0.8999999761581421,4.9999998807907104,0.0,False,False,optimizer: the solver did not reach the QUBO ground state,0.0038688331842422485
syn_25_002,25,greedy,42,14,-3.8,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,0.0009357077069580555
syn_25_002,25,greedy,43,14,-3.8,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,0.0009186249226331711
syn_25_002,25,greedy,44,14,-3.8,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,0.0008787498809397221
syn_25_002,25,local_search,42,14,-3.8,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,0.1227439590729773
syn_25_002,25,local_search,43,14,-3.8,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,0.12306695803999901
syn_25_002,25,local_search,44,14,-3.8,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,0.11760008381679654
syn_25_002,25,simulated_annealing,42,14,-3.7999999999981355,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,0.06121166702359915
syn_25_002,25,simulated_annealing,43,14,-3.7999999999981355,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,0.06034712539985776
syn_25_002,25,simulated_annealing,44,14,-3.7999999999981355,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,0.060326583217829466
syn_25_002,25,tabu,42,14,-3.8,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,10.504502333234996
syn_25_002,25,tabu,43,14,-3.8,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,10.504006874747574
syn_25_002,25,tabu,44,14,-3.8,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,10.504784832708538
syn_25_002,25,path_integral_sqa,42,14,-3.7999999999981355,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,1.6636231248266995
syn_25_002,25,path_integral_sqa,43,14,-3.7999999999981355,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,1.6525952918455005
syn_25_002,25,path_integral_sqa,44,14,-3.7999999999981355,-4.099999904632568,0.0,1.0,True,False,no failure: all gates passed,1.6787284589372575
syn_25_003,25,random,42,16,10.9,-6.0,0.0,1.0,False,True,optimizer: the solver did not reach the QUBO ground state,0.004880291875451803
syn_25_003,25,random,43,16,20.4,3.5999999046325684,9.599999904632568,0.0,False,True,optimizer: the solver did not reach the QUBO ground state,0.0047587500885128975
syn_25_003,25,random,44,16,12.500000000000002,-3.4000000953674316,2.5999999046325684,0.0,False,True,optimizer: the solver did not reach the QUBO ground state,0.00473354198038578
syn_25_003,25,greedy,42,16,-5.9,-6.0,0.0,1.0,True,False,no failure: all gates passed,0.0012463750317692757
syn_25_003,25,greedy,43,16,-5.9,-6.0,0.0,1.0,True,False,no failure: all gates passed,0.0012655002065002918
syn_25_003,25,greedy,44,16,-5.9,-6.0,0.0,1.0,True,False,no failure: all gates passed,0.0012491247616708279
syn_25_003,25,local_search,42,16,-5.9,-6.0,0.0,1.0,True,False,no failure: all gates passed,0.18958116695284843
syn_25_003,25,local_search,43,16,-5.9,-6.0,0.0,1.0,True,False,no failure: all gates passed,0.18951749987900257
syn_25_003,25,local_search,44,16,-5.9,-6.0,0.0,1.0,True,False,no failure: all gates passed,0.18317295890301466
syn_25_003,25,simulated_annealing,42,16,-5.900000000000205,-6.0,0.0,1.0,True,False,no failure: all gates passed,0.053828292060643435
syn_25_003,25,simulated_annealing,43,16,-5.900000000000205,-6.0,0.0,1.0,True,False,no failure: all gates passed,0.0537066669203341
syn_25_003,25,simulated_annealing,44,16,-5.900000000000205,-6.0,0.0,1.0,True,False,no failure: all gates passed,0.053216084372252226
syn_25_003,25,tabu,42,16,-5.9,-6.0,0.0,1.0,True,False,no failure: all gates passed,10.504090582951903
syn_25_003,25,tabu,43,16,-5.9,-6.0,0.0,1.0,True,False,no failure: all gates passed,10.504822874907404
syn_25_003,25,tabu,44,16,-5.9,-6.0,0.0,1.0,True,False,no failure: all gates passed,10.504844792187214
syn_25_003,25,path_integral_sqa,42,16,-5.900000000000205,-6.0,0.0,1.0,True,False,no failure: all gates passed,2.0908922497183084
syn_25_003,25,path_integral_sqa,43,16,-5.900000000000205,-6.0,0.0,1.0,True,False,no failure: all gates passed,2.074740083422512
syn_25_003,25,path_integral_sqa,44,16,-5.900000000000205,-6.0,0.0,1.0,True,False,no failure: all gates passed,2.0939845419488847
syn_25_004,25,random,42,22,52.3,-1.7999999523162842,2.1000001430511475,0.6666666666666665,False,True,energy model: the reference structure is not the QUBO ground state,0.022673791740089655
syn_25_004,25,random,43,22,36.1,2.9000000953674316,6.800000190734863,0.0,False,True,energy model: the reference structure is not the QUBO ground state,0.022465083748102188
syn_25_004,25,random,44,22,83.5,0.10000000149011612,4.000000096857548,0.0,False,True,energy model: the reference structure is not the QUBO ground state,0.022624040953814983
syn_25_004,25,greedy,42,22,-0.40000000000000036,-1.7999999523162842,2.1000001430511475,0.6666666666666665,False,False,energy model: the reference structure is not the QUBO ground state,0.01682095928117633
syn_25_004,25,greedy,43,22,-0.40000000000000036,-1.7999999523162842,2.1000001430511475,0.6666666666666665,False,False,energy model: the reference structure is not the QUBO ground state,0.016665833070874214
syn_25_004,25,greedy,44,22,-0.40000000000000036,-1.7999999523162842,2.1000001430511475,0.6666666666666665,False,False,energy model: the reference structure is not the QUBO ground state,0.016719416715204716
syn_25_004,25,local_search,42,22,-2.3,-3.4000000953674316,0.5,0.0,True,False,energy model: the reference structure is not the QUBO ground state,0.6776871252804995
syn_25_004,25,local_search,43,22,-2.3,-3.799999952316284,0.10000014305114746,0.9090909090909091,True,False,energy model: the reference structure is not the QUBO ground state,0.6891548749990761
syn_25_004,25,local_search,44,22,-2.3,-3.799999952316284,0.10000014305114746,0.9090909090909091,True,False,energy model: the reference structure is not the QUBO ground state,0.6582685420289636
syn_25_004,25,simulated_annealing,42,22,-2.3000000000006366,-3.4000000953674316,0.5,0.0,True,False,energy model: the reference structure is not the QUBO ground state,0.09300158405676484
syn_25_004,25,simulated_annealing,43,22,-2.3000000000006366,-3.4000000953674316,0.5,0.0,True,False,energy model: the reference structure is not the QUBO ground state,0.09240408428013325
syn_25_004,25,simulated_annealing,44,22,-2.3000000000006366,-3.4000000953674316,0.5,0.0,True,False,energy model: the reference structure is not the QUBO ground state,0.09310408309102058
syn_25_004,25,tabu,42,22,-2.3,-3.799999952316284,0.10000014305114746,0.9090909090909091,True,False,energy model: the reference structure is not the QUBO ground state,10.514482082799077
syn_25_004,25,tabu,43,22,-2.3,-3.799999952316284,0.10000014305114746,0.9090909090909091,True,False,energy model: the reference structure is not the QUBO ground state,10.512440042104572
syn_25_004,25,tabu,44,22,-2.3,-3.799999952316284,0.10000014305114746,0.9090909090909091,True,False,energy model: the reference structure is not the QUBO ground state,10.517269333358854
syn_25_004,25,path_integral_sqa,42,22,-2.3000000000006366,-3.4000000953674316,0.5,0.0,True,False,energy model: the reference structure is not the QUBO ground state,4.110140624921769
syn_25_004,25,path_integral_sqa,43,22,-2.3000000000006366,-3.4000000953674316,0.5,0.0,True,False,energy model: the reference structure is not the QUBO ground state,4.027831541839987
syn_25_004,25,path_integral_sqa,44,22,-2.3000000000006366,-3.799999952316284,0.10000014305114746,0.9090909090909091,True,False,energy model: the reference structure is not the QUBO ground state,4.035814291331917
syn_30_000,30,random,42,34,224.49999999999991,-2.4000000953674316,2.9000000953674316,0.0,,True,indeterminate: instance too large for exact ground truth,0.011736250016838312
syn_30_000,30,random,43,34,314.6999999999999,1.2999999523162842,6.6000001430511475,0.0,,True,indeterminate: instance too large for exact ground truth,0.011610916815698147
syn_30_000,30,random,44,34,360.4999999999999,-4.900000095367432,0.40000009536743164,0.0,,True,indeterminate: instance too large for exact ground truth,0.0116569590754807
syn_30_000,30,greedy,42,34,-3.5,-4.900000095367432,0.40000009536743164,0.0,,False,indeterminate: instance too large for exact ground truth,0.0017554578371345997
syn_30_000,30,greedy,43,34,-3.5,-4.900000095367432,0.40000009536743164,0.0,,False,indeterminate: instance too large for exact ground truth,0.0016756672412157059
syn_30_000,30,greedy,44,34,-3.5,-4.900000095367432,0.40000009536743164,0.0,,False,indeterminate: instance too large for exact ground truth,0.0015932084061205387
syn_30_000,30,local_search,42,34,-4.2,-4.099999904632568,1.200000286102295,0.0,,False,indeterminate: instance too large for exact ground truth,3.055862333625555
syn_30_000,30,local_search,43,34,-4.2,-4.099999904632568,1.200000286102295,0.0,,False,indeterminate: instance too large for exact ground truth,3.0468564587645233
syn_30_000,30,local_search,44,34,-4.2,-4.099999904632568,1.200000286102295,0.0,,False,indeterminate: instance too large for exact ground truth,3.0465300832875073
syn_30_000,30,simulated_annealing,42,34,-4.199999999922966,-4.099999904632568,1.200000286102295,0.0,,False,indeterminate: instance too large for exact ground truth,0.13205466698855162
syn_30_000,30,simulated_annealing,43,34,-4.199999999922966,-4.099999904632568,1.200000286102295,0.0,,False,indeterminate: instance too large for exact ground truth,0.13157391594722867
syn_30_000,30,simulated_annealing,44,34,-4.199999999922966,-4.099999904632568,1.200000286102295,0.0,,False,indeterminate: instance too large for exact ground truth,0.1310793748125434
syn_30_000,30,tabu,42,34,-4.2,-4.099999904632568,1.200000286102295,0.0,,False,indeterminate: instance too large for exact ground truth,10.506275708321482
syn_30_000,30,tabu,43,34,-4.2,-4.099999904632568,1.200000286102295,0.0,,False,indeterminate: instance too large for exact ground truth,10.513816082850099
